Time [s], II
69.68,0.22461
69.688,0.23047
69.696,0.22461
69.704,0.23047
69.712,0.23047
69.72,0.23047
69.728,0.23047
69.736,0.23047
69.744,0.23047
69.752,0.23047
69.76,0.23438
69.768,0.24609
69.776,0.25977
69.784,0.30078
69.792,0.30078
69.8,0.31055
69.808,0.33984
69.816,0.37109
69.824,0.36523
69.832,0.34961
69.84,0.31055
69.848,0.2793
69.856,0.29492
69.864,0.2793
69.872,0.24023
69.88,0.20508
69.888,0.17969
69.896,0.17578
69.904,0.16602
69.912,0.16602
69.92,0.16992
69.928,0.16602
69.936,0.17578
69.944,0.16602
69.952,0.16602
69.96,0.16992
69.968,0.19531
69.976,0.2793
69.984,0.41992
69.992,0.55469
70,0.60938
70.008,0.2207
70.016,0.11523
70.024,0.18945
70.032,0.17578
70.04,0.17969
70.048,0.17969
70.056,0.18555
70.064,0.18555
70.072,0.18945
70.08,0.20117
70.088,0.20117
70.096,0.20508
70.104,0.20117
70.112,0.20508
70.12,0.21484
70.128,0.20508
70.136,0.21484
70.144,0.23047
70.152,0.23438
70.16,0.23438
70.168,0.25
70.176,0.25586
70.184,0.25586
70.192,0.25586
70.2,0.25977
70.208,0.25586
70.216,0.25
70.224,0.23047
70.232,0.20508
70.24,0.17969
70.248,0.16016
70.256,0.14453
70.264,0.13477
70.272,0.13477
70.28,0.14062
70.288,0.15625
70.296,0.17578
70.304,0.18555
70.312,0.20117
70.32,0.21094
70.328,0.21484
70.336,0.22461
70.344,0.2207
70.352,0.22461
70.36,0.2207
70.368,0.22461
70.376,0.2207
70.384,0.22461
70.392,0.22461
70.4,0.23047
70.408,0.22461
70.416,0.22461
70.424,0.23047
70.432,0.27539
70.44,0.30078
70.448,0.30078
70.456,0.32031
70.464,0.34961
70.472,0.37109
70.48,0.3457
70.488,0.32031
70.496,0.27539
70.504,0.28516
70.512,0.27539
70.52,0.24023
70.528,0.20117
70.536,0.17578
70.544,0.16602
70.552,0.16016
70.56,0.15625
70.568,0.16016
70.576,0.14453
70.584,0.15625
70.592,0.15039
70.6,0.15039
70.608,0.15625
70.616,0.16602
70.624,0.22461
70.632,0.37109
70.64,0.48438
70.648,0.57422
70.656,0.33984
70.664,0.064453
70.672,0.13086
70.68,0.16016
70.688,0.16602
70.696,0.17578
70.704,0.17969
70.712,0.17969
70.72,0.18945
70.728,0.19531
70.736,0.20117
70.744,0.20508
70.752,0.21094
70.76,0.21094
70.768,0.22461
70.776,0.2207
70.784,0.23047
70.792,0.23438
70.8,0.25
70.808,0.25
70.816,0.25586
70.824,0.25977
70.832,0.26562
70.84,0.26953
70.848,0.27539
70.856,0.27539
70.864,0.27539
70.872,0.25586
70.88,0.24609
70.888,0.22461
70.896,0.20508
70.904,0.17969
70.912,0.16602
70.92,0.16016
70.928,0.16992
70.936,0.17969
70.944,0.18945
70.952,0.21094
70.96,0.2207
70.968,0.23047
70.976,0.23047
70.984,0.24023
70.992,0.24023
71,0.24609
71.008,0.24609
71.016,0.25586
71.024,0.25586
71.032,0.25586
71.04,0.25586
71.048,0.25586
71.056,0.25586
71.064,0.25586
71.072,0.25586
71.08,0.28516
71.088,0.32031
71.096,0.32422
71.104,0.33594
71.112,0.375
71.12,0.39453
71.128,0.38477
71.136,0.35547
71.144,0.31445
71.152,0.29492
71.16,0.30078
71.168,0.2793
71.176,0.23047
71.184,0.18945
71.192,0.17969
71.2,0.17578
71.208,0.16602
71.216,0.16992
71.224,0.16602
71.232,0.16602
71.24,0.16602
71.248,0.17578
71.256,0.16992
71.264,0.17578
71.272,0.19531
71.28,0.30078
71.288,0.42578
71.296,0.51953
71.304,0.53516
71.312,0.16602
71.32,0.050781
71.328,0.13477
71.336,0.16992
71.344,0.19531
71.352,0.20508
71.36,0.20508
71.368,0.21094
71.376,0.20508
71.384,0.21094
71.392,0.21484
71.4,0.22461
71.408,0.2207
71.416,0.23047
71.424,0.23047
71.432,0.23438
71.44,0.24023
71.448,0.24609
71.456,0.25
71.464,0.25977
71.472,0.26953
71.48,0.27539
71.488,0.27539
71.496,0.28516
71.504,0.2793
71.512,0.27539
71.52,0.26562
71.528,0.25586
71.536,0.24609
71.544,0.22461
71.552,0.19531
71.56,0.16992
71.568,0.16016
71.576,0.16016
71.584,0.16016
71.592,0.17969
71.6,0.20117
71.608,0.21094
71.616,0.22461
71.624,0.22461
71.632,0.22461
71.64,0.23047
71.648,0.23047
71.656,0.22461
71.664,0.23047
71.672,0.23047
71.68,0.23047
71.688,0.22461
71.696,0.22461
71.704,0.22461
71.712,0.22461
71.72,0.23047
71.728,0.25
71.736,0.29102
71.744,0.30078
71.752,0.30469
71.76,0.33984
71.768,0.37109
71.776,0.375
71.784,0.33984
71.792,0.30078
71.8,0.26953
71.808,0.2793
71.816,0.25977
71.824,0.21484
71.832,0.17578
71.84,0.15625
71.848,0.15039
71.856,0.14062
71.864,0.14062
71.872,0.13477
71.88,0.13477
71.888,0.14062
71.896,0.14453
71.904,0.15039
71.912,0.14453
71.92,0.16602
71.928,0.25
71.936,0.38086
71.944,0.46484
71.952,0.50586
71.96,0.20117
71.968,0.019531
71.976,0.10547
71.984,0.13477
71.992,0.16016
72,0.17578
72.008,0.17969
72.016,0.18555
72.024,0.18555
72.032,0.19531
72.04,0.20117
72.048,0.20508
72.056,0.21094
72.064,0.21484
72.072,0.22461
72.08,0.23047
72.088,0.24609
72.096,0.25
72.104,0.25586
72.112,0.25586
72.12,0.25586
72.128,0.25977
72.136,0.27539
72.144,0.27539
72.152,0.2793
72.16,0.27539
72.168,0.26953
72.176,0.25977
72.184,0.24609
72.192,0.23047
72.2,0.20508
72.208,0.17969
72.216,0.16602
72.224,0.16016
72.232,0.17578
72.24,0.17578
72.248,0.19531
72.256,0.20508
72.264,0.21094
72.272,0.21484
72.28,0.2207
72.288,0.2207
72.296,0.2207
72.304,0.22461
72.312,0.2207
72.32,0.2207
72.328,0.2207
72.336,0.23047
72.344,0.23047
72.352,0.23047
72.36,0.23047
72.368,0.23047
72.376,0.25
72.384,0.29102
72.392,0.30078
72.4,0.30469
72.408,0.33984
72.416,0.37109
72.424,0.38086
72.432,0.35547
72.44,0.32031
72.448,0.27539
72.456,0.29102
72.464,0.27539
72.472,0.23438
72.48,0.20117
72.488,0.17578
72.496,0.16602
72.504,0.16016
72.512,0.16016
72.52,0.15625
72.528,0.16016
72.536,0.15625
72.544,0.16016
72.552,0.16016
72.56,0.15625
72.568,0.16992
72.576,0.24609
72.584,0.38086
72.592,0.48438
72.6,0.54492
72.608,0.26562
72.616,0.064453
72.624,0.15039
72.632,0.16602
72.64,0.17578
72.648,0.18555
72.656,0.17969
72.664,0.18555
72.672,0.18555
72.68,0.18555
72.688,0.19531
72.696,0.20508
72.704,0.21484
72.712,0.21484
72.72,0.21484
72.728,0.2207
72.736,0.23047
72.744,0.23047
72.752,0.23438
72.76,0.24023
72.768,0.24609
72.776,0.25586
72.784,0.26562
72.792,0.26562
72.8,0.27539
72.808,0.26953
72.816,0.26562
72.824,0.24609
72.832,0.23047
72.84,0.21484
72.848,0.19531
72.856,0.16992
72.864,0.16016
72.872,0.15039
72.88,0.16602
72.888,0.17969
72.896,0.19531
72.904,0.20508
72.912,0.21484
72.92,0.2207
72.928,0.22461
72.936,0.23047
72.944,0.23047
72.952,0.23047
72.96,0.23047
72.968,0.23047
72.976,0.23047
72.984,0.23438
72.992,0.23438
73,0.24023
73.008,0.23438
73.016,0.25
73.024,0.25977
73.032,0.29492
73.04,0.30078
73.048,0.31445
73.056,0.34961
73.064,0.375
73.072,0.38086
73.08,0.3457
73.088,0.31445
73.096,0.28516
73.104,0.30078
73.112,0.26953
73.12,0.2207
73.128,0.18555
73.136,0.16992
73.144,0.16602
73.152,0.16992
73.16,0.16016
73.168,0.16016
73.176,0.16016
73.184,0.16016
73.192,0.16992
73.2,0.17578
73.208,0.16602
73.216,0.18945
73.224,0.29492
73.232,0.44922
73.24,0.57422
73.248,0.60938
73.256,0.18555
73.264,0.11133
73.272,0.20508
73.28,0.17969
73.288,0.19531
73.296,0.19531
73.304,0.17969
73.312,0.19531
73.32,0.20508
73.328,0.20508
73.336,0.21094
73.344,0.21094
73.352,0.21094
73.36,0.21484
73.368,0.22461
73.376,0.23047
73.384,0.22461
73.392,0.22461
73.4,0.23047
73.408,0.23047
73.416,0.24609
73.424,0.25
73.432,0.25977
73.44,0.25586
73.448,0.25977
73.456,0.26562
73.464,0.25
73.472,0.23047
73.48,0.21484
73.488,0.18555
73.496,0.16602
73.504,0.15625
73.512,0.14062
73.52,0.13477
73.528,0.15039
73.536,0.16992
73.544,0.18555
73.552,0.19531
73.56,0.20508
73.568,0.21484
73.576,0.22461
73.584,0.22461
73.592,0.2207
73.6,0.22461
73.608,0.22461
73.616,0.23047
73.624,0.22461
73.632,0.22461
73.64,0.2207
73.648,0.22461
73.656,0.22461
73.664,0.24023
73.672,0.26953
73.68,0.30469
73.688,0.32031
73.696,0.33984
73.704,0.36523
73.712,0.37109
73.72,0.3457
73.728,0.32031
73.736,0.26953
73.744,0.29492
73.752,0.30469
73.76,0.25977
73.768,0.21484
73.776,0.18555
73.784,0.18945
73.792,0.18555
73.8,0.17578
73.808,0.16602
73.816,0.16602
73.824,0.16602
73.832,0.17578
73.84,0.16602
73.848,0.16602
73.856,0.18555
73.864,0.25977
73.872,0.38477
73.88,0.53516
73.888,0.6543
73.896,0.42969
73.904,0.16016
73.912,0.22461
73.92,0.24023
73.928,0.20117
73.936,0.20508
73.944,0.20117
73.952,0.19531
73.96,0.20117
73.968,0.20508
73.976,0.20117
73.984,0.20508
73.992,0.19531
74,0.20508
74.008,0.20508
74.016,0.20508
74.024,0.21094
74.032,0.2207
74.04,0.21094
74.048,0.2207
74.056,0.2207
74.064,0.23047
74.072,0.23047
74.08,0.24023
74.088,0.24023
74.096,0.24023
74.104,0.23047
74.112,0.22461
74.12,0.20508
74.128,0.18945
74.136,0.17578
74.144,0.16016
74.152,0.14062
74.16,0.14062
74.168,0.15625
74.176,0.16992
74.184,0.18555
74.192,0.20117
74.2,0.21094
74.208,0.2207
74.216,0.22461
74.224,0.23047
74.232,0.22461
74.24,0.2207
74.248,0.22461
74.256,0.23047
74.264,0.23047
74.272,0.23047
74.28,0.23047
74.288,0.23047
74.296,0.23047
74.304,0.24023
74.312,0.26562
74.32,0.29492
74.328,0.30078
74.336,0.31055
74.344,0.35547
74.352,0.37109
74.36,0.35547
74.368,0.33594
74.376,0.28516
74.384,0.27539
74.392,0.29102
74.4,0.25586
74.408,0.20117
74.416,0.17578
74.424,0.16016
74.432,0.15039
74.44,0.14062
74.448,0.14062
74.456,0.14062
74.464,0.14453
74.472,0.14453
74.48,0.15039
74.488,0.15625
74.496,0.16016
74.504,0.20117
74.512,0.32422
74.52,0.44531
74.528,0.53516
74.536,0.41016
74.544,0.076172
74.552,0.035156
74.56,0.13477
74.568,0.16016
74.576,0.17969
74.584,0.18945
74.592,0.19531
74.6,0.19531
74.608,0.19531
74.616,0.20508
74.624,0.20508
74.632,0.21484
74.64,0.2207
74.648,0.22461
74.656,0.22461
74.664,0.23047
74.672,0.24023
74.68,0.24023
74.688,0.24609
74.696,0.25
74.704,0.25586
74.712,0.25
74.72,0.25977
74.728,0.25586
74.736,0.26562
74.744,0.26562
74.752,0.25586
74.76,0.24609
74.768,0.23047
74.776,0.20508
74.784,0.18555
74.792,0.16016
74.8,0.15625
74.808,0.15625
74.816,0.16016
74.824,0.17969
74.832,0.19531
74.84,0.20508
74.848,0.21484
74.856,0.21484
74.864,0.2207
74.872,0.22461
74.88,0.23047
74.888,0.23047
74.896,0.23438
74.904,0.23047
74.912,0.23438
74.92,0.23438
74.928,0.24023
74.936,0.23438
74.944,0.23047
74.952,0.25586
74.96,0.29492
74.968,0.31055
74.976,0.30469
74.984,0.34961
74.992,0.375
75,0.39062
75.008,0.35938
75.016,0.32422
75.024,0.28516
75.032,0.30078
75.04,0.27539
75.048,0.22461
75.056,0.18945
75.064,0.17578
75.072,0.16016
75.08,0.15625
75.088,0.15039
75.096,0.14453
75.104,0.15039
75.112,0.14453
75.12,0.14453
75.128,0.15625
75.136,0.16016
75.144,0.15625
75.152,0.25
75.16,0.39062
75.168,0.47461
75.176,0.50586
75.184,0.18945
75.192,0.035156
75.2,0.125
75.208,0.14453
75.216,0.17578
75.224,0.17969
75.232,0.18945
75.24,0.19531
75.248,0.20117
75.256,0.20117
75.264,0.21094
75.272,0.21094
75.28,0.2207
75.288,0.2207
75.296,0.23047
75.304,0.23047
75.312,0.23438
75.32,0.24609
75.328,0.25586
75.336,0.25586
75.344,0.25977
75.352,0.26953
75.36,0.27539
75.368,0.2793
75.376,0.2793
75.384,0.28516
75.392,0.26562
75.4,0.25586
75.408,0.23438
75.416,0.2207
75.424,0.18945
75.432,0.17578
75.44,0.16016
75.448,0.15625
75.456,0.16016
75.464,0.17578
75.472,0.18555
75.48,0.20117
75.488,0.20508
75.496,0.22461
75.504,0.23047
75.512,0.23047
75.52,0.22461
75.528,0.23047
75.536,0.23047
75.544,0.23047
75.552,0.23438
75.56,0.23047
75.568,0.23438
75.576,0.23438
75.584,0.24023
75.592,0.25
75.6,0.28516
75.608,0.30078
75.616,0.30469
75.624,0.33984
75.632,0.375
75.64,0.38477
75.648,0.35938
75.656,0.33984
75.664,0.29102
75.672,0.30078
75.68,0.29102
75.688,0.24609
75.696,0.20508
75.704,0.17578
75.712,0.16602
75.72,0.16602
75.728,0.16016
75.736,0.15625
75.744,0.16016
75.752,0.16016
75.76,0.16016
75.768,0.16602
75.776,0.16602
75.784,0.17578
75.792,0.25
75.8,0.39062
75.808,0.47461
75.816,0.51953
75.824,0.27539
75.832,0.044922
75.84,0.125
75.848,0.16016
75.856,0.17578
75.864,0.20117
75.872,0.19531
75.88,0.20508
75.888,0.20508
75.896,0.21484
75.904,0.2207
75.912,0.22461
75.92,0.22461
75.928,0.23047
75.936,0.23047
75.944,0.24023
75.952,0.24609
75.96,0.25
75.968,0.25586
75.976,0.25977
75.984,0.26953
75.992,0.27539
76,0.2793
76.008,0.28516
76.016,0.29102
76.024,0.28516
76.032,0.28516
76.04,0.27539
76.048,0.25586
76.056,0.23047
76.064,0.21094
76.072,0.18555
76.08,0.16602
76.088,0.16016
76.096,0.16992
76.104,0.17969
76.112,0.20117
76.12,0.20508
76.128,0.21484
76.136,0.22461
76.144,0.2207
76.152,0.23047
76.16,0.22461
76.168,0.2207
76.176,0.22461
76.184,0.22461
76.192,0.2207
76.2,0.23047
76.208,0.23047
76.216,0.24023
76.224,0.24023
76.232,0.25
76.24,0.2793
76.248,0.30469
76.256,0.30078
76.264,0.33594
76.272,0.36523
76.28,0.39062
76.288,0.36523
76.296,0.33984
76.304,0.29102
76.312,0.2793
76.32,0.30078
76.328,0.25586
76.336,0.20508
76.344,0.18945
76.352,0.17578
76.36,0.16992
76.368,0.16016
76.376,0.16016
76.384,0.16016
76.392,0.16016
76.4,0.16602
76.408,0.16016
76.416,0.16602
76.424,0.16992
76.432,0.2207
76.44,0.35547
76.448,0.46094
76.456,0.53516
76.464,0.37109
76.472,0.050781
76.48,0.099609
76.488,0.15039
76.496,0.17578
76.504,0.18945
76.512,0.19531
76.52,0.19531
76.528,0.20508
76.536,0.20117
76.544,0.20508
76.552,0.21094
76.56,0.2207
76.568,0.22461
76.576,0.23047
76.584,0.23047
76.592,0.23438
76.6,0.24609
76.608,0.25
76.616,0.25586
76.624,0.25586
76.632,0.25586
76.64,0.25977
76.648,0.26953
76.656,0.27539
76.664,0.27539
76.672,0.26562
76.68,0.25586
76.688,0.23047
76.696,0.21094
76.704,0.19531
76.712,0.17969
76.72,0.16016
76.728,0.16016
76.736,0.16016
76.744,0.16992
76.752,0.17969
76.76,0.19531
76.768,0.21094
76.776,0.21484
76.784,0.21484
76.792,0.21094
76.8,0.2207
76.808,0.21484
76.816,0.23047
76.824,0.23047
76.832,0.23047
76.84,0.23047
76.848,0.24023
76.856,0.23438
76.864,0.24609
76.872,0.25586
76.88,0.28516
76.888,0.30078
76.896,0.31055
76.904,0.33594
76.912,0.375
76.92,0.38477
76.928,0.35938
76.936,0.33594
76.944,0.28516
76.952,0.29492
76.96,0.2793
76.968,0.24023
76.976,0.20508
76.984,0.17578
76.992,0.16992
77,0.16016
77.008,0.16016
77.016,0.16016
77.024,0.15625
77.032,0.16016
77.04,0.16016
77.048,0.16016
77.056,0.16016
77.064,0.16016
77.072,0.21484
77.08,0.35938
77.088,0.4707
77.096,0.56445
77.104,0.34961
77.112,0.080078
77.12,0.15039
77.128,0.17578
77.136,0.16016
77.144,0.17969
77.152,0.18555
77.16,0.17969
77.168,0.18945
77.176,0.20117
77.184,0.21094
77.192,0.21484
77.2,0.21484
77.208,0.21484
77.216,0.23047
77.224,0.22461
77.232,0.23047
77.24,0.23047
77.248,0.24609
77.256,0.25
77.264,0.25586
77.272,0.25586
77.28,0.25586
77.288,0.25586
77.296,0.26562
77.304,0.26953
77.312,0.25586
77.32,0.24023
77.328,0.23047
77.336,0.20508
77.344,0.17969
77.352,0.16016
77.36,0.15625
77.368,0.15625
77.376,0.16016
77.384,0.16992
77.392,0.17969
77.4,0.20117
77.408,0.20508
77.416,0.2207
77.424,0.23047
77.432,0.23438
77.44,0.23047
77.448,0.23047
77.456,0.23047
77.464,0.23047
77.472,0.23047
77.48,0.23047
77.488,0.23047
77.496,0.24023
77.504,0.23047
77.512,0.25
77.52,0.27539
77.528,0.30078
77.536,0.30078
77.544,0.33008
77.552,0.36523
77.56,0.38086
77.568,0.35547
77.576,0.33594
77.584,0.29102
77.592,0.2793
77.6,0.29102
77.608,0.24609
77.616,0.20508
77.624,0.17578
77.632,0.16992
77.64,0.16016
77.648,0.16016
77.656,0.16016
77.664,0.16016
77.672,0.15625
77.68,0.16016
77.688,0.16016
77.696,0.16602
77.704,0.17969
77.712,0.24609
77.72,0.36523
77.728,0.50586
77.736,0.61523
77.744,0.38086
77.752,0.12109
77.76,0.17969
77.768,0.20117
77.776,0.17578
77.784,0.18555
77.792,0.17969
77.8,0.17969
77.808,0.18945
77.816,0.20117
77.824,0.19531
77.832,0.20117
77.84,0.20508
77.848,0.21094
77.856,0.20508
77.864,0.21484
77.872,0.22461
77.88,0.23047
77.888,0.23438
77.896,0.24023
77.904,0.24023
77.912,0.25
77.92,0.25586
77.928,0.25977
77.936,0.25586
77.944,0.25586
77.952,0.24023
77.96,0.23047
77.968,0.20508
77.976,0.18555
77.984,0.16602
77.992,0.14453
78,0.13477
78.008,0.13086
78.016,0.14062
78.024,0.16016
78.032,0.17578
78.04,0.18555
78.048,0.20117
78.056,0.20508
78.064,0.21484
78.072,0.21484
78.08,0.22461
78.088,0.21484
78.096,0.2207
78.104,0.2207
78.112,0.23047
78.12,0.22461
78.128,0.23047
78.136,0.23047
78.144,0.23047
78.152,0.23438
78.16,0.25977
78.168,0.30078
78.176,0.30078
78.184,0.30469
78.192,0.34961
78.2,0.38086
78.208,0.375
78.216,0.35547
78.224,0.33008
78.232,0.29492
78.24,0.30078
78.248,0.29102
78.256,0.23438
78.264,0.20117
78.272,0.17969
78.28,0.17969
78.288,0.16992
78.296,0.16602
78.304,0.16016
78.312,0.16016
78.32,0.16016
78.328,0.16602
78.336,0.16992
78.344,0.16602
78.352,0.18555
78.36,0.2793
78.368,0.41992
78.376,0.51953
78.384,0.55469
78.392,0.20508
78.4,0.064453
78.408,0.14453
78.416,0.16016
78.424,0.18555
78.432,0.20117
78.44,0.20508
78.448,0.20508
78.456,0.21484
78.464,0.21484
78.472,0.21484
78.48,0.21484
78.488,0.2207
78.496,0.23047
78.504,0.22461
78.512,0.23438
78.52,0.24023
78.528,0.25
78.536,0.25
78.544,0.25586
78.552,0.26953
78.56,0.27539
78.568,0.27539
78.576,0.27539
78.584,0.27539
78.592,0.27539
78.6,0.27539
78.608,0.25977
78.616,0.24023
78.624,0.2207
78.632,0.20508
78.64,0.17969
78.648,0.16992
78.656,0.16602
78.664,0.17969
78.672,0.18945
78.68,0.20508
78.688,0.21484
78.696,0.23047
78.704,0.23047
78.712,0.23438
78.72,0.23047
78.728,0.23047
78.736,0.23047
78.744,0.23047
78.752,0.23047
78.76,0.23047
78.768,0.23438
78.776,0.23047
78.784,0.24023
78.792,0.24023
78.8,0.24609
78.808,0.26953
78.816,0.30469
78.824,0.31055
78.832,0.32031
78.84,0.36523
78.848,0.38477
78.856,0.36523
78.864,0.33984
78.872,0.29492
78.88,0.27539
78.888,0.29492
78.896,0.27539
78.904,0.2207
78.912,0.18555
78.92,0.16602
78.928,0.16016
78.936,0.16016
78.944,0.16016
78.952,0.15625
78.96,0.15625
78.968,0.15039
78.976,0.15625
78.984,0.16016
78.992,0.15625
79,0.18555
79.008,0.29492
79.016,0.42578
79.024,0.49414
79.032,0.51562
79.04,0.12109
79.048,0.03125
79.056,0.125
79.064,0.15039
79.072,0.17578
79.08,0.18945
79.088,0.18555
79.096,0.19531
79.104,0.19531
79.112,0.20508
79.12,0.21094
79.128,0.2207
79.136,0.21484
79.144,0.22461
79.152,0.22461
79.16,0.23047
79.168,0.24023
79.176,0.25586
79.184,0.25586
79.192,0.26953
79.2,0.27539
79.208,0.27539
79.216,0.28516
79.224,0.29102
79.232,0.29492
79.24,0.28516
79.248,0.27539
79.256,0.26562
79.264,0.25
79.272,0.23047
79.28,0.20508
79.288,0.17969
79.296,0.17578
79.304,0.16992
79.312,0.17578
79.32,0.17969
79.328,0.20117
79.336,0.20508
79.344,0.20508
79.352,0.21484
79.36,0.2207
79.368,0.2207
79.376,0.22461
79.384,0.2207
79.392,0.21484
79.4,0.22461
79.408,0.2207
79.416,0.22461
79.424,0.23047
79.432,0.23047
79.44,0.22461
79.448,0.23047
79.456,0.25
79.464,0.29102
79.472,0.30078
79.48,0.30469
79.488,0.34961
79.496,0.37109
79.504,0.375
79.512,0.33984
79.52,0.30469
79.528,0.27539
79.536,0.29102
79.544,0.26953
79.552,0.2207
79.56,0.18555
79.568,0.16992
79.576,0.16992
79.584,0.16016
79.592,0.16016
79.6,0.16016
79.608,0.16016
79.616,0.15625
79.624,0.16016
79.632,0.16016
79.64,0.16602
79.648,0.17969
79.656,0.25977
79.664,0.40039
79.672,0.47461
79.68,0.51953
79.688,0.19531
79.696,0.03125
79.704,0.125
79.712,0.16016
79.72,0.17969
79.728,0.20117
79.736,0.20508
79.744,0.20508
79.752,0.20508
79.76,0.21484
79.768,0.21484
79.776,0.2207
79.784,0.22461
79.792,0.23047
79.8,0.23438
79.808,0.24609
79.816,0.25
79.824,0.25
79.832,0.25586
79.84,0.25977
79.848,0.27539
79.856,0.27539
79.864,0.28516
79.872,0.28516
79.88,0.30078
79.888,0.29492
79.896,0.28516
79.904,0.26953
79.912,0.25586
79.92,0.23047
79.928,0.20508
79.936,0.17969
79.944,0.17578
79.952,0.17578
79.96,0.17969
79.968,0.18945
79.976,0.20508
79.984,0.21484
79.992,0.22461
80,0.23047
80.008,0.23047
80.016,0.23047
80.024,0.23047
80.032,0.23047
80.04,0.23047
80.048,0.24023
80.056,0.24023
80.064,0.24609
80.072,0.23438
80.08,0.24023
80.088,0.23438
80.096,0.25
80.104,0.25586
80.112,0.29492
80.12,0.30469
80.128,0.31055
80.136,0.3457
80.144,0.375
80.152,0.38086
80.16,0.3457
80.168,0.32031
80.176,0.27539
80.184,0.29492
80.192,0.2793
80.2,0.23438
80.208,0.19531
80.216,0.17578
80.224,0.16992
80.232,0.16016
80.24,0.15625
80.248,0.15625
80.256,0.15039
80.264,0.14453
80.272,0.15039
80.28,0.16016
80.288,0.15625
80.296,0.16992
80.304,0.23047
80.312,0.36523
80.32,0.46094
80.328,0.50977
80.336,0.27539
80.344,0.025391
80.352,0.11523
80.36,0.15039
80.368,0.17578
80.376,0.18555
80.384,0.18945
80.392,0.18555
80.4,0.20117
80.408,0.20508
80.416,0.20508
80.424,0.21094
80.432,0.2207
80.44,0.2207
80.448,0.23047
80.456,0.23047
80.464,0.24609
80.472,0.25
80.48,0.25977
80.488,0.25977
80.496,0.26953
80.504,0.27539
80.512,0.27539
80.52,0.2793
80.528,0.29102
80.536,0.29102
80.544,0.27539
80.552,0.26562
80.56,0.25
80.568,0.23047
80.576,0.21094
80.584,0.18555
80.592,0.17969
80.6,0.17578
80.608,0.16992
80.616,0.17969
80.624,0.20508
80.632,0.21484
80.64,0.22461
80.648,0.23438
80.656,0.24023
80.664,0.23438
80.672,0.23047
80.68,0.23047
80.688,0.23047
80.696,0.23438
80.704,0.23438
80.712,0.23438
80.72,0.23047
80.728,0.23438
80.736,0.23438
80.744,0.24023
80.752,0.25
80.76,0.29102
80.768,0.30469
80.776,0.31445
80.784,0.33984
80.792,0.37109
80.8,0.38086
80.808,0.34961
80.816,0.32031
80.824,0.28516
80.832,0.30078
80.84,0.2793
80.848,0.24609
80.856,0.20117
80.864,0.17578
80.872,0.16992
80.88,0.17578
80.888,0.16016
80.896,0.16016
80.904,0.15625
80.912,0.16016
80.92,0.16016
80.928,0.16016
80.936,0.16602
80.944,0.17578
80.952,0.21484
80.96,0.34961
80.968,0.45508
80.976,0.55469
80.984,0.38086
80.992,0.064453
81,0.060547
81.008,0.16602
81.016,0.17578
81.024,0.18555
81.032,0.18945
81.04,0.18945
81.048,0.20508
81.056,0.20117
81.064,0.20508
81.072,0.21094
81.08,0.21484
81.088,0.2207
81.096,0.22461
81.104,0.23047
81.112,0.23438
81.12,0.23438
81.128,0.25586
81.136,0.25586
81.144,0.25977
81.152,0.26562
81.16,0.27539
81.168,0.27539
81.176,0.27539
81.184,0.27539
81.192,0.26953
81.2,0.25586
81.208,0.24609
81.216,0.22461
81.224,0.19531
81.232,0.17578
81.24,0.16602
81.248,0.16016
81.256,0.15625
81.264,0.16992
81.272,0.18555
81.28,0.21094
81.288,0.21484
81.296,0.22461
81.304,0.23047
81.312,0.23047
81.32,0.22461
81.328,0.23047
81.336,0.22461
81.344,0.22461
81.352,0.23047
81.36,0.23047
81.368,0.23047
81.376,0.23438
81.384,0.24023
81.392,0.23047
81.4,0.24023
81.408,0.27539
81.416,0.30078
81.424,0.30469
81.432,0.32422
81.44,0.35938
81.448,0.37109
81.456,0.3457
81.464,0.32422
81.472,0.28516
81.48,0.2793
81.488,0.29102
81.496,0.25977
81.504,0.21094
81.512,0.17969
81.52,0.17578
81.528,0.16602
81.536,0.16016
81.544,0.16016
81.552,0.16016
81.56,0.16016
81.568,0.16016
81.576,0.16602
81.584,0.16016
81.592,0.16016
81.6,0.20508
81.608,0.32422
81.616,0.45508
81.624,0.58984
81.632,0.44922
81.64,0.11133
81.648,0.099609
81.656,0.19531
81.664,0.16992
81.672,0.17969
81.68,0.17969
81.688,0.17969
81.696,0.17969
81.704,0.17969
81.712,0.18555
81.72,0.18555
81.728,0.20117
81.736,0.19531
81.744,0.21484
81.752,0.21484
81.76,0.22461
81.768,0.2207
81.776,0.23047
81.784,0.23047
81.792,0.23047
81.8,0.24023
81.808,0.25586
